,game_identifier,image_path,centre_tile,context_string,features
19638,megaman,../data/context_data/megaman/#/-##-##|##.png,#,-##-##|##,['solid']
3515,lode_runner,../data/context_data/lode_runner/@/   @@@BBb.png,@,   @@@BBb,"['passable', 'empty']"
11133,lode_runner,../data/context_data/lode_runner/#/ @G #- #-.png,#, @G #- #-,"['passable', 'climbable']"
11215,lode_runner,../data/context_data/lode_runner/#/@#@##@##b.png,#,@#@##@##b,"['passable', 'climbable']"
5323,lode_runner,../data/context_data/lode_runner/@/    @@ ME.png,@,    @@ ME,"['passable', 'empty']"
1120,lode_runner,../data/context_data/lode_runner/@/@bbG@@#@@.png,@,@bbG@@#@@,"['passable', 'empty']"
22317,smb,../data/context_data/smb/-/--<E-[XXX.png,-,--<E-[XXX,"['passable', 'empty']"
21144,megaman,../data/context_data/megaman/#/|-#|##|##.png,#,|-#|##|##,['solid']
7427,lode_runner,../data/context_data/lode_runner/-/@G@--@@#@.png,-,@G@--@@#@,"['passable', 'climbable']"
9300,lode_runner,../data/context_data/lode_runner/B/bbb@B@@@G.png,B,bbb@B@@@G,['solid']
4218,lode_runner,../data/context_data/lode_runner/@/bb@b@@@@G.png,@,bb@b@@@@G,"['passable', 'empty']"
11352,lode_runner,../data/context_data/lode_runner/#/bb#######.png,#,bb#######,"['passable', 'climbable']"
18640,megaman,../data/context_data/megaman/@/@@#@@#@@#.png,@,@@#@@#@@#,['empty']
14478,lode_runner,../data/context_data/lode_runner/b/@GGbbb@b@.png,b,@GGbbb@b@,"['solid', 'breakable']"
23837,loz,../data/context_data/loz/P/FPPFPFPPF.png,P,FPPFPFPPF,"['element', 'block']"
17609,kid_icarus,../data/context_data/kid_icarus/T/###-TTTTT.png,T,###-TTTTT,"['solid', 'passable']"
12351,lode_runner,../data/context_data/lode_runner/#/@#@@#@B#E.png,#,@#@@#@B#E,"['passable', 'climbable']"
22293,smb,../data/context_data/smb/-/Q-E--E---.png,-,Q-E--E---,"['passable', 'empty']"
20372,megaman,../data/context_data/megaman/-/---#---##.png,-,---#---##,"['passable', 'empty']"
11664,lode_runner,../data/context_data/lode_runner/#/#G@##G###.png,#,#G@##G###,"['passable', 'climbable']"
11564,lode_runner,../data/context_data/lode_runner/#/@#@@#b#@@.png,#,@#@@#b#@@,"['passable', 'climbable']"
7167,lode_runner,../data/context_data/lode_runner/-/bb-b--b@@.png,-,bb-b--b@@,"['passable', 'climbable']"
8022,lode_runner,../data/context_data/lode_runner/B/@-BBBB---.png,B,@-BBBB---,['solid']
14526,lode_runner,../data/context_data/lode_runner/b/GGbbbb   .png,b,GGbbbb   ,"['solid', 'breakable']"
11801,lode_runner,../data/context_data/lode_runner/#/@##G##b#@.png,#,@##G##b#@,"['passable', 'climbable']"
949,lode_runner,../data/context_data/lode_runner/G/#@@#G@#B#.png,G,#@@#G@#B#,"['passable', 'collectable']"
22715,smb,../data/context_data/smb/S/---SSSSS-.png,S,---SSSSS-,"['solid', 'breakable']"
10937,lode_runner,../data/context_data/lode_runner/#/@#b-#@@#b.png,#,@#b-#@@#b,"['passable', 'climbable']"
22738,smb,../data/context_data/smb/S/SSS-SS-SS.png,S,SSS-SS-SS,"['solid', 'breakable']"
8992,lode_runner,../data/context_data/lode_runner/B/   BBb@B@.png,B,   BBb@B@,['solid']
11076,lode_runner,../data/context_data/lode_runner/#/@@@@#bbbb.png,#,@@@@#bbbb,"['passable', 'climbable']"
16292,lode_runner,../data/context_data/lode_runner/b/   bbb###.png,b,   bbb###,"['solid', 'breakable']"
19860,megaman,../data/context_data/megaman/#/###-##-C#.png,#,###-##-C#,['solid']
4355,lode_runner,../data/context_data/lode_runner/@/@@b@@@b@@.png,@,@@b@@@b@@,"['passable', 'empty']"
3795,lode_runner,../data/context_data/lode_runner/@/bbb#@@bbb.png,@,bbb#@@bbb,"['passable', 'empty']"
5972,lode_runner,../data/context_data/lode_runner/@/bbb@@@b@@.png,@,bbb@@@b@@,"['passable', 'empty']"
1502,lode_runner,../data/context_data/lode_runner/@/@@@G@#b@#.png,@,@@@G@#b@#,"['passable', 'empty']"
11262,lode_runner,../data/context_data/lode_runner/#/B#B###@#@.png,#,B#B###@#@,"['passable', 'climbable']"
24251,loz,../data/context_data/loz/B/BFBFBFBFB.png,B,BFBFBFBFB,"['solid', 'block']"
1095,lode_runner,../data/context_data/lode_runner/@/@@@G@@#bb.png,@,@@@G@@#bb,"['passable', 'empty']"
19950,megaman,../data/context_data/megaman/#/#--###---.png,#,#--###---,['solid']
18564,megaman,../data/context_data/megaman/L/--#-L####.png,L,--#-L####,"['passable', 'collectable']"
9201,lode_runner,../data/context_data/lode_runner/B/@@ @B @B .png,B,@@ @B @B ,['solid']
4847,lode_runner,../data/context_data/lode_runner/@/@@b#@@@#G.png,@,@@b#@@@#G,"['passable', 'empty']"
13015,lode_runner,../data/context_data/lode_runner/b/@bb@bb@@@.png,b,@bb@bb@@@,"['solid', 'breakable']"
13138,lode_runner,../data/context_data/lode_runner/b/bb@bb@--@.png,b,bb@bb@--@,"['solid', 'breakable']"
10005,lode_runner,../data/context_data/lode_runner/#/B@@B#BB#@.png,#,B@@B#BB#@,"['passable', 'climbable']"
22062,smb,../data/context_data/smb/-/--[--X   .png,-,--[--X   ,"['passable', 'empty']"
25302,loz,../data/context_data/loz/W/DDWWWWWWW.png,W,DDWWWWWWW,"['solid', 'wall']"
12466,lode_runner,../data/context_data/lode_runner/#/@@@b#b@#@.png,#,@@@b#b@#@,"['passable', 'climbable']"
13944,lode_runner,../data/context_data/lode_runner/b/bbbbbbGGG.png,b,bbbbbbGGG,"['solid', 'breakable']"
9310,lode_runner,../data/context_data/lode_runner/B/bB#BB#@bb.png,B,bB#BB#@bb,['solid']
2985,lode_runner,../data/context_data/lode_runner/@/--#@@##-#.png,@,--#@@##-#,"['passable', 'empty']"
15422,lode_runner,../data/context_data/lode_runner/b/-@@#bE#@b.png,b,-@@#bE#@b,"['solid', 'breakable']"
18948,megaman,../data/context_data/megaman/-/------|--.png,-,------|--,"['passable', 'empty']"
5174,lode_runner,../data/context_data/lode_runner/@/@@G@@@E@G.png,@,@@G@@@E@G,"['passable', 'empty']"
22656,smb,../data/context_data/smb/X/oooXXX   .png,X,oooXXX   ,['solid']
17275,lode_runner,../data/context_data/lode_runner/b/b#@bb#@b#.png,b,b#@bb#@b#,"['solid', 'breakable']"
14516,lode_runner,../data/context_data/lode_runner/b/@BbbbBbbB.png,b,@BbbbBbbB,"['solid', 'breakable']"
8979,lode_runner,../data/context_data/lode_runner/B/#B@#B@#B#.png,B,#B@#B@#B#,['solid']
18003,kid_icarus,../data/context_data/kid_icarus/-/--D--D-T#.png,-,--D--D-T#,"['passable', 'empty']"
24691,loz,../data/context_data/loz/F/PPPFFFPPP.png,F,PPPFFFPPP,['solid']
6800,lode_runner,../data/context_data/lode_runner/-/E@b--@bbb.png,-,E@b--@bbb,"['passable', 'climbable']"
16533,lode_runner,../data/context_data/lode_runner/b/bGbbbbG@b.png,b,bGbbbbG@b,"['solid', 'breakable']"
21126,megaman,../data/context_data/megaman/#/-ll######.png,#,-ll######,['solid']
6826,lode_runner,../data/context_data/lode_runner/-/   ---@@G.png,-,   ---@@G,"['passable', 'climbable']"
6364,lode_runner,../data/context_data/lode_runner/@/BBBB@@BM@.png,@,BBBB@@BM@,"['passable', 'empty']"
4510,lode_runner,../data/context_data/lode_runner/@/#@@#@@@#@.png,@,#@@#@@@#@,"['passable', 'empty']"
12980,lode_runner,../data/context_data/lode_runner/b/BbBbbb#bb.png,b,BbBbbb#bb,"['solid', 'breakable']"
15759,lode_runner,../data/context_data/lode_runner/b/@@#bbbbb@.png,b,@@#bbbbb@,"['solid', 'breakable']"
2861,lode_runner,../data/context_data/lode_runner/@/###@@@###.png,@,###@@@###,"['passable', 'empty']"
15989,lode_runner,../data/context_data/lode_runner/b/@@Gbbb   .png,b,@@Gbbb   ,"['solid', 'breakable']"
11860,lode_runner,../data/context_data/lode_runner/#/bbbG#bb#b.png,#,bbbG#bb#b,"['passable', 'climbable']"
11746,lode_runner,../data/context_data/lode_runner/#/bbbb##b##.png,#,bbbb##b##,"['passable', 'climbable']"
16609,lode_runner,../data/context_data/lode_runner/b/@b#Gb#bb#.png,b,@b#Gb#bb#,"['solid', 'breakable']"
16792,lode_runner,../data/context_data/lode_runner/b/bb@-b@b@@.png,b,bb@-b@b@@,"['solid', 'breakable']"
21613,megaman,../data/context_data/megaman/#/----##   .png,#,----##   ,['solid']
2083,lode_runner,../data/context_data/lode_runner/@/bbbB@-B#@.png,@,bbbB@-B#@,"['passable', 'empty']"
3530,lode_runner,../data/context_data/lode_runner/@/ @@ @G bb.png,@, @@ @G bb,"['passable', 'empty']"
5137,lode_runner,../data/context_data/lode_runner/@/##B#@B#@B.png,@,##B#@B#@B,"['passable', 'empty']"
7181,lode_runner,../data/context_data/lode_runner/-/@@@--G@#b.png,-,@@@--G@#b,"['passable', 'climbable']"
3582,lode_runner,../data/context_data/lode_runner/@/bbb@@b@BB.png,@,bbb@@b@BB,"['passable', 'empty']"
25220,loz,../data/context_data/loz/W/WWWWWIWWI.png,W,WWWWWIWWI,"['solid', 'wall']"
8006,lode_runner,../data/context_data/lode_runner/B/bBbBBBBBB.png,B,bBbBBBBBB,['solid']
2044,lode_runner,../data/context_data/lode_runner/@/bbBG@@bbb.png,@,bbBG@@bbb,"['passable', 'empty']"
23087,smb,../data/context_data/smb/-/-----Q-E-.png,-,-----Q-E-,"['passable', 'empty']"
5665,lode_runner,../data/context_data/lode_runner/@/@@@-@@#@@.png,@,@@@-@@#@@,"['passable', 'empty']"
14061,lode_runner,../data/context_data/lode_runner/b/@bb@bbGbb.png,b,@bb@bbGbb,"['solid', 'breakable']"
21054,megaman,../data/context_data/megaman/+/----+--#-.png,+,----+--#-,"['passable', 'collectable']"
6725,lode_runner,../data/context_data/lode_runner/-/BBB@--#@@.png,-,BBB@--#@@,"['passable', 'climbable']"
5624,lode_runner,../data/context_data/lode_runner/@/@@G@@#--#.png,@,@@G@@#--#,"['passable', 'empty']"
22212,smb,../data/context_data/smb/-/   -----?.png,-,   -----?,"['passable', 'empty']"
8883,lode_runner,../data/context_data/lode_runner/B/@@M@BB@@@.png,B,@@M@BB@@@,['solid']
11088,lode_runner,../data/context_data/lode_runner/#/#####@#b#.png,#,#####@#b#,"['passable', 'climbable']"
3461,lode_runner,../data/context_data/lode_runner/@/-@@@@@@@-.png,@,-@@@@@@@-,"['passable', 'empty']"
19013,megaman,../data/context_data/megaman/-/-----w-##.png,-,-----w-##,"['passable', 'empty']"
18419,kid_icarus,../data/context_data/kid_icarus/#/ -# #D #D.png,#, -# #D #D,['solid']
18149,kid_icarus,../data/context_data/kid_icarus/D/#D-#D-#TT.png,D,#D-#D-#TT,"['solid', 'openable']"
18215,kid_icarus,../data/context_data/kid_icarus/#/--####TTT.png,#,--####TTT,['solid']
14093,lode_runner,../data/context_data/lode_runner/b/bbbbbb@E@.png,b,bbbbbb@E@,"['solid', 'breakable']"
9128,lode_runner,../data/context_data/lode_runner/B/-BbGB@bb@.png,B,-BbGB@bb@,['solid']
12611,lode_runner,../data/context_data/lode_runner/#/@# -# @B .png,#,@# -# @B ,"['passable', 'climbable']"
17624,kid_icarus,../data/context_data/kid_icarus/T/--DTTT--#.png,T,--DTTT--#,"['solid', 'passable']"
16371,lode_runner,../data/context_data/lode_runner/b/@@bbbb@Gb.png,b,@@bbbb@Gb,"['solid', 'breakable']"
25187,loz,../data/context_data/loz/W/IFFWWWWWW.png,W,IFFWWWWWW,"['solid', 'wall']"
4455,lode_runner,../data/context_data/lode_runner/@/@@G@@bbb@.png,@,@@G@@bbb@,"['passable', 'empty']"
12686,lode_runner,../data/context_data/lode_runner/#/-#bB#bB#b.png,#,-#bB#bB#b,"['passable', 'climbable']"
7870,lode_runner,../data/context_data/lode_runner/B/bG#@B##b#.png,B,bG#@B##b#,['solid']
11782,lode_runner,../data/context_data/lode_runner/#/ @@ #B #b.png,#, @@ #B #b,"['passable', 'climbable']"
10068,lode_runner,../data/context_data/lode_runner/#/G#Bb#bB#B.png,#,G#Bb#bB#B,"['passable', 'climbable']"
8402,lode_runner,../data/context_data/lode_runner/B/B@GBBB###.png,B,B@GBBB###,['solid']
24903,loz,../data/context_data/loz/F/FFFIFFFIF.png,F,FFFIFFFIF,['solid']
24025,loz,../data/context_data/loz/-/--F--FFF-.png,-,--F--FFF-,"['passable', 'empty']"
13023,lode_runner,../data/context_data/lode_runner/b/-@@bbb   .png,b,-@@bbb   ,"['solid', 'breakable']"
20830,megaman,../data/context_data/megaman/-/#|-#--#--.png,-,#|-#--#--,"['passable', 'empty']"
8796,lode_runner,../data/context_data/lode_runner/B/BbbBBB@@@.png,B,BbbBBB@@@,['solid']
22376,smb,../data/context_data/smb/-/SS---oXXX.png,-,SS---oXXX,"['passable', 'empty']"
3982,lode_runner,../data/context_data/lode_runner/@/#--#@@b##.png,@,#--#@@b##,"['passable', 'empty']"
878,lode_runner,../data/context_data/lode_runner/G/@@#EG##bb.png,G,@@#EG##bb,"['passable', 'collectable']"
24546,loz,../data/context_data/loz/F/WIIWFIDFI.png,F,WIIWFIDFI,['solid']
8548,lode_runner,../data/context_data/lode_runner/B/@@B@Bb@bB.png,B,@@B@Bb@bB,['solid']
8161,lode_runner,../data/context_data/lode_runner/B/bb#@B#@@#.png,B,bb#@B#@@#,['solid']
7042,lode_runner,../data/context_data/lode_runner/-/bbb--bGb@.png,-,bbb--bGb@,"['passable', 'climbable']"
1801,lode_runner,../data/context_data/lode_runner/@/@@E@@@bbb.png,@,@@E@@@bbb,"['passable', 'empty']"
9948,lode_runner,../data/context_data/lode_runner/#/BB#######.png,#,BB#######,"['passable', 'climbable']"
23099,smb,../data/context_data/smb/-/   -----E.png,-,   -----E,"['passable', 'empty']"
22318,smb,../data/context_data/smb/-/Q?S------.png,-,Q?S------,"['passable', 'empty']"
419,lode_runner,../data/context_data/lode_runner/G/@@G@Gb@bb.png,G,@@G@Gb@bb,"['passable', 'collectable']"
21390,megaman,../data/context_data/megaman/#/|--|#####.png,#,|--|#####,['solid']
9877,lode_runner,../data/context_data/lode_runner/#/@#@G#@BB#.png,#,@#@G#@BB#,"['passable', 'climbable']"
4556,lode_runner,../data/context_data/lode_runner/@/@bbb@Gbbb.png,@,@bbb@Gbbb,"['passable', 'empty']"
17400,lode_runner,../data/context_data/lode_runner/b/@@##b#   .png,b,@@##b#   ,"['solid', 'breakable']"
17182,lode_runner,../data/context_data/lode_runner/b/bBbbbb   .png,b,bBbbbb   ,"['solid', 'breakable']"
3294,lode_runner,../data/context_data/lode_runner/@/#@@#@@#M@.png,@,#@@#@@#M@,"['passable', 'empty']"
25324,loz,../data/context_data/loz/W/WWWWWWWDD.png,W,WWWWWWWDD,"['solid', 'wall']"
22079,smb,../data/context_data/smb/-/--XX-X   .png,-,--XX-X   ,"['passable', 'empty']"
25221,loz,../data/context_data/loz/W/WWPWWPWWP.png,W,WWPWWPWWP,"['solid', 'wall']"
5670,lode_runner,../data/context_data/lode_runner/@/@@@@@bbb@.png,@,@@@@@bbb@,"['passable', 'empty']"
1203,lode_runner,../data/context_data/lode_runner/@/@@@@@#BB-.png,@,@@@@@#BB-,"['passable', 'empty']"
15336,lode_runner,../data/context_data/lode_runner/b/@@@Bbb@bb.png,b,@@@Bbb@bb,"['solid', 'breakable']"
237,lode_runner,../data/context_data/lode_runner/G/#--#G@b#@.png,G,#--#G@b#@,"['passable', 'collectable']"
8541,lode_runner,../data/context_data/lode_runner/B/@@G#Bb#@@.png,B,@@G#Bb#@@,['solid']
21807,smb,../data/context_data/smb/[/-<>-[]X[].png,[,-<>-[]X[],"['solid', 'pipe']"
2327,lode_runner,../data/context_data/lode_runner/@/@-G@@b@@@.png,@,@-G@@b@@@,"['passable', 'empty']"
6561,lode_runner,../data/context_data/lode_runner/E/   GE@bb@.png,E,   GE@bb@,"['solid', 'hazard']"
872,lode_runner,../data/context_data/lode_runner/G/@G#@GG@G#.png,G,@G#@GG@G#,"['passable', 'collectable']"
3681,lode_runner,../data/context_data/lode_runner/@/---@@Gb@B.png,@,---@@Gb@B,"['passable', 'empty']"
9435,lode_runner,../data/context_data/lode_runner/B/bb#bB#bBB.png,B,bb#bB#bBB,['solid']
2002,lode_runner,../data/context_data/lode_runner/@/G@@-@-@-@.png,@,G@@-@-@-@,"['passable', 'empty']"
8704,lode_runner,../data/context_data/lode_runner/B/bbbbBBbBb.png,B,bbbbBBbBb,['solid']
1331,lode_runner,../data/context_data/lode_runner/@/#b@#@b#@b.png,@,#b@#@b#@b,"['passable', 'empty']"
5607,lode_runner,../data/context_data/lode_runner/@/@@B@@@bbB.png,@,@@B@@@bbB,"['passable', 'empty']"
4912,lode_runner,../data/context_data/lode_runner/@/@bb-@@@bb.png,@,@bb-@@@bb,"['passable', 'empty']"
8681,lode_runner,../data/context_data/lode_runner/B/    BB bb.png,B,    BB bb,['solid']
5583,lode_runner,../data/context_data/lode_runner/@/b@@@@@G@E.png,@,b@@@@@G@E,"['passable', 'empty']"
3219,lode_runner,../data/context_data/lode_runner/@/@@@@@@@#b.png,@,@@@@@@@#b,"['passable', 'empty']"
3207,lode_runner,../data/context_data/lode_runner/@/b@@b@-b#@.png,@,b@@b@-b#@,"['passable', 'empty']"
9940,lode_runner,../data/context_data/lode_runner/#/-#-##@#@@.png,#,-#-##@#@@,"['passable', 'climbable']"
12957,lode_runner,../data/context_data/lode_runner/b/@G@bb#@@#.png,b,@G@bb#@@#,"['solid', 'breakable']"
14001,lode_runner,../data/context_data/lode_runner/b/@@Ebbb@@B.png,b,@@Ebbb@@B,"['solid', 'breakable']"
3598,lode_runner,../data/context_data/lode_runner/@/@@@-@b@#b.png,@,@@@-@b@#b,"['passable', 'empty']"
16386,lode_runner,../data/context_data/lode_runner/b/@GEbbb###.png,b,@GEbbb###,"['solid', 'breakable']"
7662,lode_runner,../data/context_data/lode_runner/-/bb@--@@@#.png,-,bb@--@@@#,"['passable', 'climbable']"
14816,lode_runner,../data/context_data/lode_runner/b/@# #b #@ .png,b,@# #b #@ ,"['solid', 'breakable']"
6428,lode_runner,../data/context_data/lode_runner/@/b@#b@#@@#.png,@,b@#b@#@@#,"['passable', 'empty']"
22429,smb,../data/context_data/smb/-/o-----S--.png,-,o-----S--,"['passable', 'empty']"
4387,lode_runner,../data/context_data/lode_runner/@/b@#G@#b@#.png,@,b@#G@#b@#,"['passable', 'empty']"
24255,loz,../data/context_data/loz/B/WBBWBBWBF.png,B,WBBWBBWBF,"['solid', 'block']"
3932,lode_runner,../data/context_data/lode_runner/@/bb#@@#B@#.png,@,bb#@@#B@#,"['passable', 'empty']"
10090,lode_runner,../data/context_data/lode_runner/#/b# b# G# .png,#,b# b# G# ,"['passable', 'climbable']"
6464,lode_runner,../data/context_data/lode_runner/@/---@@@bGG.png,@,---@@@bGG,"['passable', 'empty']"
5247,lode_runner,../data/context_data/lode_runner/@/bb@b@#@#b.png,@,bb@b@#@#b,"['passable', 'empty']"
3771,lode_runner,../data/context_data/lode_runner/@/@@@#@@b#-.png,@,@@@#@@b#-,"['passable', 'empty']"
16300,lode_runner,../data/context_data/lode_runner/b/BBBbbb@G@.png,b,BBBbbb@G@,"['solid', 'breakable']"
6395,lode_runner,../data/context_data/lode_runner/@/@@b@@@bBB.png,@,@@b@@@bBB,"['passable', 'empty']"
15344,lode_runner,../data/context_data/lode_runner/b/GbBbbB@@@.png,b,GbBbbB@@@,"['solid', 'breakable']"
12592,lode_runner,../data/context_data/lode_runner/#/@#@@#B@@@.png,#,@#@@#B@@@,"['passable', 'climbable']"
12398,lode_runner,../data/context_data/lode_runner/#/b##b##@bb.png,#,b##b##@bb,"['passable', 'climbable']"
12419,lode_runner,../data/context_data/lode_runner/#/B#@B#EBBB.png,#,B#@B#EBBB,"['passable', 'climbable']"
4008,lode_runner,../data/context_data/lode_runner/@/---@@bbG@.png,@,---@@bbG@,"['passable', 'empty']"
2609,lode_runner,../data/context_data/lode_runner/@/@b@@@@Bbb.png,@,@b@@@@Bbb,"['passable', 'empty']"
11647,lode_runner,../data/context_data/lode_runner/#/##@##@##E.png,#,##@##@##E,"['passable', 'climbable']"
8446,lode_runner,../data/context_data/lode_runner/B/BB@BBG---.png,B,BB@BBG---,['solid']
13655,lode_runner,../data/context_data/lode_runner/b/bbb@b@-@@.png,b,bbb@b@-@@,"['solid', 'breakable']"
11833,lode_runner,../data/context_data/lode_runner/#/#@@######.png,#,#@@######,"['passable', 'climbable']"
21769,smb,../data/context_data/smb/o/---oo---o.png,o,---oo---o,"['passable', 'collectable']"
897,lode_runner,../data/context_data/lode_runner/G/G@@#G@##@.png,G,G@@#G@##@,"['passable', 'collectable']"
15095,lode_runner,../data/context_data/lode_runner/b/bbb@bbBBG.png,b,bbb@bbBBG,"['solid', 'breakable']"
4849,lode_runner,../data/context_data/lode_runner/@/bbb@@-bb@.png,@,bbb@@-bb@,"['passable', 'empty']"
1103,lode_runner,../data/context_data/lode_runner/@/@@ b@ @@ .png,@,@@ b@ @@ ,"['passable', 'empty']"
9159,lode_runner,../data/context_data/lode_runner/B/BBBBBB###.png,B,BBBBBB###,['solid']
3074,lode_runner,../data/context_data/lode_runner/@/   @@@#E@.png,@,   @@@#E@,"['passable', 'empty']"
2328,lode_runner,../data/context_data/lode_runner/@/Bb#B@#bG#.png,@,Bb#B@#bG#,"['passable', 'empty']"
22601,smb,../data/context_data/smb/X/---XXXX--.png,X,---XXXX--,['solid']
12226,lode_runner,../data/context_data/lode_runner/#/@##G#Gbbb.png,#,@##G#Gbbb,"['passable', 'climbable']"
24082,loz,../data/context_data/loz/D/PWWFDWFDW.png,D,PWWFDWFDW,"['solid', 'openable']"
10388,lode_runner,../data/context_data/lode_runner/#/##-@#@@#@.png,#,##-@#@@#@,"['passable', 'climbable']"
11638,lode_runner,../data/context_data/lode_runner/#/#bb@##@@@.png,#,#bb@##@@@,"['passable', 'climbable']"
18147,kid_icarus,../data/context_data/kid_icarus/H/---HH####.png,H,---HH####,"['solid', 'hazard']"
19363,megaman,../data/context_data/megaman/t/#tt#tt---.png,t,#tt#tt---,"['passable', 'empty']"
7341,lode_runner,../data/context_data/lode_runner/-/b@@@-@@@b.png,-,b@@@-@@@b,"['passable', 'climbable']"
23701,smb,../data/context_data/smb/S/-EESSSSSS.png,S,-EESSSSSS,"['solid', 'breakable']"
17918,kid_icarus,../data/context_data/kid_icarus/-/#-T------.png,-,#-T------,"['passable', 'empty']"
23479,smb,../data/context_data/smb/X/E-[XXX   .png,X,E-[XXX   ,['solid']
23156,smb,../data/context_data/smb/-/]-X]-XXXX.png,-,]-X]-XXXX,"['passable', 'empty']"
16955,lode_runner,../data/context_data/lode_runner/b/GGGbb#   .png,b,GGGbb#   ,"['solid', 'breakable']"
9665,lode_runner,../data/context_data/lode_runner/#/@#b##b###.png,#,@#b##b###,"['passable', 'climbable']"
1423,lode_runner,../data/context_data/lode_runner/@/@-@@@---@.png,@,@-@@@---@,"['passable', 'empty']"
15889,lode_runner,../data/context_data/lode_runner/b/bGbbbbbGb.png,b,bGbbbbbGb,"['solid', 'breakable']"
13106,lode_runner,../data/context_data/lode_runner/b/BbBBbB@@@.png,b,BbBBbB@@@,"['solid', 'breakable']"
18745,megaman,../data/context_data/megaman/-/#-##-##C#.png,-,#-##-##C#,"['passable', 'empty']"
20505,megaman,../data/context_data/megaman/-/------BBB.png,-,------BBB,"['passable', 'empty']"
6300,lode_runner,../data/context_data/lode_runner/@/b@@b@@@b@.png,@,b@@b@@@b@,"['passable', 'empty']"
23302,smb,../data/context_data/smb/-/-oo----SS.png,-,-oo----SS,"['passable', 'empty']"
10144,lode_runner,../data/context_data/lode_runner/#/##B##B##-.png,#,##B##B##-,"['passable', 'climbable']"
11256,lode_runner,../data/context_data/lode_runner/#/@#b@#@@#G.png,#,@#b@#@@#G,"['passable', 'climbable']"
20237,megaman,../data/context_data/megaman/@/@@@@@@---.png,@,@@@@@@---,['empty']
7602,lode_runner,../data/context_data/lode_runner/-/#@@b-#@@#.png,-,#@@b-#@@#,"['passable', 'climbable']"
122,lode_runner,../data/context_data/lode_runner/G/@@@bG@-b#.png,G,@@@bG@-b#,"['passable', 'collectable']"
15792,lode_runner,../data/context_data/lode_runner/b/bbbGbb@bb.png,b,bbbGbb@bb,"['solid', 'breakable']"
25164,loz,../data/context_data/loz/W/FWWBWWWWW.png,W,FWWBWWWWW,"['solid', 'wall']"
3942,lode_runner,../data/context_data/lode_runner/@/@@@@@-@@b.png,@,@@@@@-@@b,"['passable', 'empty']"
3081,lode_runner,../data/context_data/lode_runner/@/@@@@@b---.png,@,@@@@@b---,"['passable', 'empty']"
14382,lode_runner,../data/context_data/lode_runner/b/#@Gbbb@@@.png,b,#@Gbbb@@@,"['solid', 'breakable']"
12008,lode_runner,../data/context_data/lode_runner/#/b#b@#@bbb.png,#,b#b@#@bbb,"['passable', 'climbable']"
1968,lode_runner,../data/context_data/lode_runner/@/@@@#@@bbb.png,@,@@@#@@bbb,"['passable', 'empty']"
3960,lode_runner,../data/context_data/lode_runner/@/BBB@@@M@@.png,@,BBB@@@M@@,"['passable', 'empty']"
18034,kid_icarus,../data/context_data/kid_icarus/-/   ------.png,-,   ------,"['passable', 'empty']"
24822,loz,../data/context_data/loz/F/FFFBFFBFF.png,F,FFFBFFBFF,['solid']
21425,megaman,../data/context_data/megaman/#/-+--#----.png,#,-+--#----,['solid']
14820,lode_runner,../data/context_data/lode_runner/b/   bbb@E@.png,b,   bbb@E@,"['solid', 'breakable']"
85,lode_runner,../data/context_data/lode_runner/G/B@@BG@bb@.png,G,B@@BG@bb@,"['passable', 'collectable']"
2414,lode_runner,../data/context_data/lode_runner/@/bb#@@@bbb.png,@,bb#@@@bbb,"['passable', 'empty']"
6500,lode_runner,../data/context_data/lode_runner/E/bb#@E#bb#.png,E,bb#@E#bb#,"['solid', 'hazard']"
23352,smb,../data/context_data/smb/-/QSS------.png,-,QSS------,"['passable', 'empty']"
7849,lode_runner,../data/context_data/lode_runner/B/bB-BB@b@@.png,B,bB-BB@b@@,['solid']
20172,megaman,../data/context_data/megaman/@/#@@#@@---.png,@,#@@#@@---,['empty']
22484,smb,../data/context_data/smb/X/XX-XXX   .png,X,XX-XXX   ,['solid']
24633,loz,../data/context_data/loz/F/DDDFFFFIF.png,F,DDDFFFFIF,['solid']
146,lode_runner,../data/context_data/lode_runner/G/@-@bG#bb#.png,G,@-@bG#bb#,"['passable', 'collectable']"
16733,lode_runner,../data/context_data/lode_runner/b/bb@bbbG@@.png,b,bb@bbbG@@,"['solid', 'breakable']"
20882,megaman,../data/context_data/megaman/H/#--#HH###.png,H,#--#HH###,"['solid', 'hazard']"
17651,kid_icarus,../data/context_data/kid_icarus/T/TT#TTT---.png,T,TT#TTT---,"['solid', 'passable']"
8236,lode_runner,../data/context_data/lode_runner/B/b@@BBB@@G.png,B,b@@BBB@@G,['solid']
22161,smb,../data/context_data/smb/-/------QQ?.png,-,------QQ?,"['passable', 'empty']"
11998,lode_runner,../data/context_data/lode_runner/#/#B###B@##.png,#,#B###B@##,"['passable', 'climbable']"
10432,lode_runner,../data/context_data/lode_runner/#/@b@##bbb#.png,#,@b@##bbb#,"['passable', 'climbable']"
10447,lode_runner,../data/context_data/lode_runner/#/b@#@#b-#@.png,#,b@#@#b-#@,"['passable', 'climbable']"
21481,megaman,../data/context_data/megaman/#/---##-##-.png,#,---##-##-,['solid']
1507,lode_runner,../data/context_data/lode_runner/@/#@@#@@bbB.png,@,#@@#@@bbB,"['passable', 'empty']"
16385,lode_runner,../data/context_data/lode_runner/b/-Gb@bb@@b.png,b,-Gb@bb@@b,"['solid', 'breakable']"
