,game_identifier,image_path,centre_tile,context_string,features
4762,lode_runner,../data/context_data/lode_runner/@/@@@E@G#BB.png,@,@@@E@G#BB,"['passable', 'empty']"
19752,megaman,../data/context_data/megaman/#/   @##@@@.png,#,   @##@@@,['solid']
18325,kid_icarus,../data/context_data/kid_icarus/#/ ## #- #-.png,#, ## #- #-,['solid']
24317,loz,../data/context_data/loz/B/BBBFBFFBF.png,B,BBBFBFFBF,"['solid', 'block']"
18003,kid_icarus,../data/context_data/kid_icarus/-/--D--D-T#.png,-,--D--D-T#,"['passable', 'empty']"
701,lode_runner,../data/context_data/lode_runner/G/@G@GG@G@@.png,G,@G@GG@G@@,"['passable', 'collectable']"
3046,lode_runner,../data/context_data/lode_runner/@/   @@GBBb.png,@,   @@GBBb,"['passable', 'empty']"
22954,smb,../data/context_data/smb/-/------SQQ.png,-,------SQQ,"['passable', 'empty']"
6679,lode_runner,../data/context_data/lode_runner/E/#@##E#B#B.png,E,#@##E#B#B,"['solid', 'hazard']"
570,lode_runner,../data/context_data/lode_runner/G/G##GG#G##.png,G,G##GG#G##,"['passable', 'collectable']"
15405,lode_runner,../data/context_data/lode_runner/b/G@Gbb#b@#.png,b,G@Gbb#b@#,"['solid', 'breakable']"
1106,lode_runner,../data/context_data/lode_runner/@/@#b#@##@@.png,@,@#b#@##@@,"['passable', 'empty']"
3883,lode_runner,../data/context_data/lode_runner/@/@@#B@#@@#.png,@,@@#B@#@@#,"['passable', 'empty']"
19372,megaman,../data/context_data/megaman/|/-|--|----.png,|,-|--|----,"['passable', 'climbable']"
6429,lode_runner,../data/context_data/lode_runner/@/#@b-@b@@@.png,@,#@b-@b@@@,"['passable', 'empty']"
10055,lode_runner,../data/context_data/lode_runner/#/bbb###@b@.png,#,bbb###@b@,"['passable', 'climbable']"
17610,kid_icarus,../data/context_data/kid_icarus/T/TTTTT----.png,T,TTTTT----,"['solid', 'passable']"
13078,lode_runner,../data/context_data/lode_runner/b/@bb@b#Gb#.png,b,@bb@b#Gb#,"['solid', 'breakable']"
22201,smb,../data/context_data/smb/-/?QQ------.png,-,?QQ------,"['passable', 'empty']"
11582,lode_runner,../data/context_data/lode_runner/#/b#@b##@#@.png,#,b#@b##@#@,"['passable', 'climbable']"
1607,lode_runner,../data/context_data/lode_runner/@/#@##@#@##.png,@,#@##@#@##,"['passable', 'empty']"
24222,loz,../data/context_data/loz/B/FFFFBBFFF.png,B,FFFFBBFFF,"['solid', 'block']"
14623,lode_runner,../data/context_data/lode_runner/b/#Gbbbb   .png,b,#Gbbbb   ,"['solid', 'breakable']"
575,lode_runner,../data/context_data/lode_runner/G/#@b#G@#@@.png,G,#@b#G@#@@,"['passable', 'collectable']"
7234,lode_runner,../data/context_data/lode_runner/-/@--@--@-@.png,-,@--@--@-@,"['passable', 'climbable']"
7245,lode_runner,../data/context_data/lode_runner/-/bBb---@@@.png,-,bBb---@@@,"['passable', 'climbable']"
334,lode_runner,../data/context_data/lode_runner/G/@@@@GG#BB.png,G,@@@@GG#BB,"['passable', 'collectable']"
17439,lode_runner,../data/context_data/lode_runner/b/#bG#bb#G@.png,b,#bG#bb#G@,"['solid', 'breakable']"
4271,lode_runner,../data/context_data/lode_runner/@/-@@G@@-@@.png,@,-@@G@@-@@,"['passable', 'empty']"
7410,lode_runner,../data/context_data/lode_runner/-/bbb#--#b@.png,-,bbb#--#b@,"['passable', 'climbable']"
24368,loz,../data/context_data/loz/F/FFWFFWPPW.png,F,FFWFFWPPW,['solid']
16196,lode_runner,../data/context_data/lode_runner/b/@G@bb@E@@.png,b,@G@bb@E@@,"['solid', 'breakable']"
24316,loz,../data/context_data/loz/B/FBBFBBFBB.png,B,FBBFBBFBB,"['solid', 'block']"
24332,loz,../data/context_data/loz/B/FFWBBWFFW.png,B,FFWBBWFFW,"['solid', 'block']"
12121,lode_runner,../data/context_data/lode_runner/#/b#@@#@@#b.png,#,b#@@#@@#b,"['passable', 'climbable']"
15018,lode_runner,../data/context_data/lode_runner/b/@# bb bb .png,b,@# bb bb ,"['solid', 'breakable']"
16168,lode_runner,../data/context_data/lode_runner/b/@E#bbb@@@.png,b,@E#bbb@@@,"['solid', 'breakable']"
5203,lode_runner,../data/context_data/lode_runner/@/    @@ bb.png,@,    @@ bb,"['passable', 'empty']"
4444,lode_runner,../data/context_data/lode_runner/@/ @- @@ @G.png,@, @- @@ @G,"['passable', 'empty']"
5834,lode_runner,../data/context_data/lode_runner/@/b--b@#b@#.png,@,b--b@#b@#,"['passable', 'empty']"
11431,lode_runner,../data/context_data/lode_runner/#/@BG@#b@#b.png,#,@BG@#b@#b,"['passable', 'climbable']"
8241,lode_runner,../data/context_data/lode_runner/B/-B#BB#--@.png,B,-B#BB#--@,['solid']
12185,lode_runner,../data/context_data/lode_runner/#/#####@#G@.png,#,#####@#G@,"['passable', 'climbable']"
1147,lode_runner,../data/context_data/lode_runner/@/B@@B@-BBB.png,@,B@@B@-BBB,"['passable', 'empty']"
5527,lode_runner,../data/context_data/lode_runner/@/bbb@@G---.png,@,bbb@@G---,"['passable', 'empty']"
469,lode_runner,../data/context_data/lode_runner/G/bbb@G#bb#.png,G,bbb@G#bb#,"['passable', 'collectable']"
5250,lode_runner,../data/context_data/lode_runner/@/BBbE@@@@@.png,@,BBbE@@@@@,"['passable', 'empty']"
21392,megaman,../data/context_data/megaman/#/   ##-##-.png,#,   ##-##-,['solid']
24166,loz,../data/context_data/loz/I/IIIIIIIII.png,I,IIIIIIIII,"['element', 'block']"
9898,lode_runner,../data/context_data/lode_runner/#/###b##bb#.png,#,###b##bb#,"['passable', 'climbable']"
12694,lode_runner,../data/context_data/lode_runner/#/@bbG####b.png,#,@bbG####b,"['passable', 'climbable']"
20583,megaman,../data/context_data/megaman/-/--|----##.png,-,--|----##,"['passable', 'empty']"
24952,loz,../data/context_data/loz/F/PFFPFPFFP.png,F,PFFPFPFFP,['solid']
24070,loz,../data/context_data/loz/D/WWWWDDPPP.png,D,WWWWDDPPP,"['solid', 'openable']"
14536,lode_runner,../data/context_data/lode_runner/b/#b #b    .png,b,#b #b    ,"['solid', 'breakable']"
4059,lode_runner,../data/context_data/lode_runner/@/#@@#@@bG@.png,@,#@@#@@bG@,"['passable', 'empty']"
16464,lode_runner,../data/context_data/lode_runner/b/@Gbbbbb@@.png,b,@Gbbbbb@@,"['solid', 'breakable']"
20696,megaman,../data/context_data/megaman/-/#-##--#@@.png,-,#-##--#@@,"['passable', 'empty']"
7395,lode_runner,../data/context_data/lode_runner/-/BBB----@@.png,-,BBB----@@,"['passable', 'climbable']"
17470,lode_runner,../data/context_data/lode_runner/b/---bbbGBG.png,b,---bbbGBG,"['solid', 'breakable']"
15705,lode_runner,../data/context_data/lode_runner/b/   BbbB@G.png,b,   BbbB@G,"['solid', 'breakable']"
19944,megaman,../data/context_data/megaman/#/---###-#-.png,#,---###-#-,['solid']
11675,lode_runner,../data/context_data/lode_runner/#/G#Gb#bb#b.png,#,G#Gb#bb#b,"['passable', 'climbable']"
13085,lode_runner,../data/context_data/lode_runner/b/@bbbbbbG@.png,b,@bbbbbbG@,"['solid', 'breakable']"
10935,lode_runner,../data/context_data/lode_runner/#/B@@b#b@#@.png,#,B@@b#b@#@,"['passable', 'climbable']"
10395,lode_runner,../data/context_data/lode_runner/#/bb#b##b##.png,#,bb#b##b##,"['passable', 'climbable']"
12738,lode_runner,../data/context_data/lode_runner/b/   bbb@@G.png,b,   bbb@@G,"['solid', 'breakable']"
19524,megaman,../data/context_data/megaman/#/-|######-.png,#,-|######-,['solid']
19876,megaman,../data/context_data/megaman/#/-l--##---.png,#,-l--##---,['solid']
23319,smb,../data/context_data/smb/-/--S?-S--S.png,-,--S?-S--S,"['passable', 'empty']"
21091,megaman,../data/context_data/megaman/#/|--##-##-.png,#,|--##-##-,['solid']
8442,lode_runner,../data/context_data/lode_runner/B/bbGBBB@@@.png,B,bbGBBB@@@,['solid']
11508,lode_runner,../data/context_data/lode_runner/#/--#@#@@#b.png,#,--#@#@@#b,"['passable', 'climbable']"
11185,lode_runner,../data/context_data/lode_runner/#/b#@@#b#bG.png,#,b#@@#b#bG,"['passable', 'climbable']"
10761,lode_runner,../data/context_data/lode_runner/#/#bb##b@@#.png,#,#bb##b@@#,"['passable', 'climbable']"
12682,lode_runner,../data/context_data/lode_runner/#/b#@@#bB#b.png,#,b#@@#bB#b,"['passable', 'climbable']"
15500,lode_runner,../data/context_data/lode_runner/b/@b@@b@#bb.png,b,@b@@b@#bb,"['solid', 'breakable']"
14371,lode_runner,../data/context_data/lode_runner/b/@@@bb#@@@.png,b,@@@bb#@@@,"['solid', 'breakable']"
1429,lode_runner,../data/context_data/lode_runner/@/bBB@@@b@@.png,@,bBB@@@b@@,"['passable', 'empty']"
13467,lode_runner,../data/context_data/lode_runner/b/#b##b####.png,b,#b##b####,"['solid', 'breakable']"
14156,lode_runner,../data/context_data/lode_runner/b/@@EbbbbbB.png,b,@@EbbbbbB,"['solid', 'breakable']"
21014,megaman,../data/context_data/megaman/B/BB-BB---#.png,B,BB-BB---#,"['solid', 'breakable']"
18737,megaman,../data/context_data/megaman/-/--C------.png,-,--C------,"['passable', 'empty']"
9755,lode_runner,../data/context_data/lode_runner/#/#@@##@b#E.png,#,#@@##@b#E,"['passable', 'climbable']"
13295,lode_runner,../data/context_data/lode_runner/b/bb@bb@@@@.png,b,bb@bb@@@@,"['solid', 'breakable']"
114,lode_runner,../data/context_data/lode_runner/G/@@@@G@bbB.png,G,@@@@G@bbB,"['passable', 'collectable']"
22279,smb,../data/context_data/smb/-/--X--X--X.png,-,--X--X--X,"['passable', 'empty']"
23528,smb,../data/context_data/smb/X/]--XX----.png,X,]--XX----,['solid']
14745,lode_runner,../data/context_data/lode_runner/b/@@@bbbb@#.png,b,@@@bbbb@#,"['solid', 'breakable']"
7032,lode_runner,../data/context_data/lode_runner/-/@@@--b#@b.png,-,@@@--b#@b,"['passable', 'climbable']"
4581,lode_runner,../data/context_data/lode_runner/@/@@@#@b#@@.png,@,@@@#@b#@@,"['passable', 'empty']"
4218,lode_runner,../data/context_data/lode_runner/@/bb@b@@@@G.png,@,bb@b@@@@G,"['passable', 'empty']"
1297,lode_runner,../data/context_data/lode_runner/@/#@@#@@#@E.png,@,#@@#@@#@E,"['passable', 'empty']"
10751,lode_runner,../data/context_data/lode_runner/#/G##b#@b#b.png,#,G##b#@b#b,"['passable', 'climbable']"
21777,smb,../data/context_data/smb/o/---ooo?SS.png,o,---ooo?SS,"['passable', 'collectable']"
5991,lode_runner,../data/context_data/lode_runner/@/@b-@@b@@@.png,@,@b-@@b@@@,"['passable', 'empty']"
6968,lode_runner,../data/context_data/lode_runner/-/@b@--@@@@.png,-,@b@--@@@@,"['passable', 'climbable']"
18465,kid_icarus,../data/context_data/kid_icarus/#/T##-##-##.png,#,T##-##-##,['solid']
1511,lode_runner,../data/context_data/lode_runner/@/@@bb@@b@@.png,@,@@bb@@b@@,"['passable', 'empty']"
11110,lode_runner,../data/context_data/lode_runner/#/bb####b##.png,#,bb####b##,"['passable', 'climbable']"
12386,lode_runner,../data/context_data/lode_runner/#/@---#@@@@.png,#,@---#@@@@,"['passable', 'climbable']"
11901,lode_runner,../data/context_data/lode_runner/#/G@bb#G@bb.png,#,G@bb#G@bb,"['passable', 'climbable']"
21715,megaman,../data/context_data/megaman/C/CC#CC#---.png,C,CC#CC#---,"['solid', 'hazard']"
12960,lode_runner,../data/context_data/lode_runner/b/@@#bbbb@@.png,b,@@#bbbb@@,"['solid', 'breakable']"
4757,lode_runner,../data/context_data/lode_runner/@/@@@#@@#GE.png,@,@@@#@@#GE,"['passable', 'empty']"
10903,lode_runner,../data/context_data/lode_runner/#/@#@b#G@#b.png,#,@#@b#G@#b,"['passable', 'climbable']"
4394,lode_runner,../data/context_data/lode_runner/@/@@G@@b@@#.png,@,@@G@@b@@#,"['passable', 'empty']"
11889,lode_runner,../data/context_data/lode_runner/#/#E#B#B   .png,#,#E#B#B   ,"['passable', 'climbable']"
11486,lode_runner,../data/context_data/lode_runner/#/ bb ## ##.png,#, bb ## ##,"['passable', 'climbable']"
18843,megaman,../data/context_data/megaman/-/ -- -- --.png,-, -- -- --,"['passable', 'empty']"
6215,lode_runner,../data/context_data/lode_runner/@/#@#@@#M@#.png,@,#@#@@#M@#,"['passable', 'empty']"
7654,lode_runner,../data/context_data/lode_runner/-/@@#@-##@-.png,-,@@#@-##@-,"['passable', 'climbable']"
14983,lode_runner,../data/context_data/lode_runner/b/bbG@bbBBb.png,b,bbG@bbBBb,"['solid', 'breakable']"
19495,megaman,../data/context_data/megaman/B/-BB-BB-BB.png,B,-BB-BB-BB,"['solid', 'breakable']"
17081,lode_runner,../data/context_data/lode_runner/b/@b#@b##@#.png,b,@b#@b##@#,"['solid', 'breakable']"
22574,smb,../data/context_data/smb/X/E-EXXX   .png,X,E-EXXX   ,['solid']
4947,lode_runner,../data/context_data/lode_runner/@/@@@@@#bbb.png,@,@@@@@#bbb,"['passable', 'empty']"
17796,kid_icarus,../data/context_data/kid_icarus/-/MMM--#--#.png,-,MMM--#--#,"['passable', 'empty']"
13747,lode_runner,../data/context_data/lode_runner/b/B@@BbbBG@.png,b,B@@BbbBG@,"['solid', 'breakable']"
42,lode_runner,../data/context_data/lode_runner/G/@@MGG@GG@.png,G,@@MGG@GG@,"['passable', 'collectable']"
667,lode_runner,../data/context_data/lode_runner/G/GbGbGb@#@.png,G,GbGbGb@#@,"['passable', 'collectable']"
23029,smb,../data/context_data/smb/-/-----?SS?.png,-,-----?SS?,"['passable', 'empty']"
840,lode_runner,../data/context_data/lode_runner/G/@@@-G@#b#.png,G,@@@-G@#b#,"['passable', 'collectable']"
20574,megaman,../data/context_data/megaman/-/B--B---##.png,-,B--B---##,"['passable', 'empty']"
1744,lode_runner,../data/context_data/lode_runner/@/   @@Mbbb.png,@,   @@Mbbb,"['passable', 'empty']"
13186,lode_runner,../data/context_data/lode_runner/b/-@@@bb@@b.png,b,-@@@bb@@b,"['solid', 'breakable']"
9148,lode_runner,../data/context_data/lode_runner/B/@B##B##Bb.png,B,@B##B##Bb,['solid']
18826,megaman,../data/context_data/megaman/-/|-#|--|--.png,-,|-#|--|--,"['passable', 'empty']"
19189,megaman,../data/context_data/megaman/-/#--#-|#-|.png,-,#--#-|#-|,"['passable', 'empty']"
17351,lode_runner,../data/context_data/lode_runner/b/ b@ b- b@.png,b, b@ b- b@,"['solid', 'breakable']"
23130,smb,../data/context_data/smb/-/SS?S--S--.png,-,SS?S--S--,"['passable', 'empty']"
3603,lode_runner,../data/context_data/lode_runner/@/bBBE@GbbB.png,@,bBBE@GbbB,"['passable', 'empty']"
18117,kid_icarus,../data/context_data/kid_icarus/-/--------D.png,-,--------D,"['passable', 'empty']"
6688,lode_runner,../data/context_data/lode_runner/E/@@@@E@BBB.png,E,@@@@E@BBB,"['solid', 'hazard']"
13424,lode_runner,../data/context_data/lode_runner/b/@@E#bb##b.png,b,@@E#bb##b,"['solid', 'breakable']"
1116,lode_runner,../data/context_data/lode_runner/@/bbbG@@b@@.png,@,bbbG@@b@@,"['passable', 'empty']"
16414,lode_runner,../data/context_data/lode_runner/b/bbbBbb@bb.png,b,bbbBbb@bb,"['solid', 'breakable']"
17668,kid_icarus,../data/context_data/kid_icarus/T/##-TTT##-.png,T,##-TTT##-,"['solid', 'passable']"
5018,lode_runner,../data/context_data/lode_runner/@/-@BG@BbbB.png,@,-@BG@BbbB,"['passable', 'empty']"
11223,lode_runner,../data/context_data/lode_runner/#/@E@b#bb#b.png,#,@E@b#bb#b,"['passable', 'climbable']"
19036,megaman,../data/context_data/megaman/-/-M------M.png,-,-M------M,"['passable', 'empty']"
24066,loz,../data/context_data/loz/D/IIFWDDWWW.png,D,IIFWDDWWW,"['solid', 'openable']"
2734,lode_runner,../data/context_data/lode_runner/@/--#@@#@@#.png,@,--#@@#@@#,"['passable', 'empty']"
12907,lode_runner,../data/context_data/lode_runner/b/@BB@b@@B@.png,b,@BB@b@@B@,"['solid', 'breakable']"
14182,lode_runner,../data/context_data/lode_runner/b/b@@@b#@@b.png,b,b@@@b#@@b,"['solid', 'breakable']"
7676,lode_runner,../data/context_data/lode_runner/-/@@@---@GG.png,-,@@@---@GG,"['passable', 'climbable']"
12297,lode_runner,../data/context_data/lode_runner/#/-#@@#-@@@.png,#,-#@@#-@@@,"['passable', 'climbable']"
4764,lode_runner,../data/context_data/lode_runner/@/G@b@@bBbB.png,@,G@b@@bBbB,"['passable', 'empty']"
10690,lode_runner,../data/context_data/lode_runner/#/b@-B#@b#-.png,#,b@-B#@b#-,"['passable', 'climbable']"
9783,lode_runner,../data/context_data/lode_runner/#/bb###@GGG.png,#,bb###@GGG,"['passable', 'climbable']"
10444,lode_runner,../data/context_data/lode_runner/#/B#bB#b##b.png,#,B#bB#b##b,"['passable', 'climbable']"
147,lode_runner,../data/context_data/lode_runner/G/--@#G@bb#.png,G,--@#G@bb#,"['passable', 'collectable']"
13824,lode_runner,../data/context_data/lode_runner/b/B#GBbb@@@.png,b,B#GBbb@@@,"['solid', 'breakable']"
14689,lode_runner,../data/context_data/lode_runner/b/M@#bbbE@@.png,b,M@#bbbE@@,"['solid', 'breakable']"
20245,megaman,../data/context_data/megaman/-/-#----###.png,-,-#----###,"['passable', 'empty']"
3593,lode_runner,../data/context_data/lode_runner/@/@@b@@@bG@.png,@,@@b@@@bG@,"['passable', 'empty']"
12912,lode_runner,../data/context_data/lode_runner/b/bG#bb#@@#.png,b,bG#bb#@@#,"['solid', 'breakable']"
9327,lode_runner,../data/context_data/lode_runner/B/bB#bB#@@#.png,B,bB#bB#@@#,['solid']
17974,kid_icarus,../data/context_data/kid_icarus/-/--#--#-##.png,-,--#--#-##,"['passable', 'empty']"
8362,lode_runner,../data/context_data/lode_runner/B/@@EbBb@@@.png,B,@@EbBb@@@,['solid']
6636,lode_runner,../data/context_data/lode_runner/E/##@#E@@@@.png,E,##@#E@@@@,"['solid', 'hazard']"
4971,lode_runner,../data/context_data/lode_runner/@/##b@@@--@.png,@,##b@@@--@,"['passable', 'empty']"
19485,megaman,../data/context_data/megaman/B/BB#BB####.png,B,BB#BB####,"['solid', 'breakable']"
8967,lode_runner,../data/context_data/lode_runner/B/GBbBBbBbb.png,B,GBbBBbBbb,['solid']
15061,lode_runner,../data/context_data/lode_runner/b/@G@bbb@M@.png,b,@G@bbb@M@,"['solid', 'breakable']"
20712,megaman,../data/context_data/megaman/-/-----#---.png,-,-----#---,"['passable', 'empty']"
15744,lode_runner,../data/context_data/lode_runner/b/ bB bb bb.png,b, bB bb bb,"['solid', 'breakable']"
1851,lode_runner,../data/context_data/lode_runner/@/bb#@@#@@b.png,@,bb#@@#@@b,"['passable', 'empty']"
19497,megaman,../data/context_data/megaman/B/---BB#BB#.png,B,---BB#BB#,"['solid', 'breakable']"
7783,lode_runner,../data/context_data/lode_runner/B/G@@bBb@@@.png,B,G@@bBb@@@,['solid']
4992,lode_runner,../data/context_data/lode_runner/@/b#-B@@bG@.png,@,b#-B@@bG@,"['passable', 'empty']"
12020,lode_runner,../data/context_data/lode_runner/#/bb@b#Gb#@.png,#,bb@b#Gb#@,"['passable', 'climbable']"
13439,lode_runner,../data/context_data/lode_runner/b/   @b@@b@.png,b,   @b@@b@,"['solid', 'breakable']"
23117,smb,../data/context_data/smb/-/o--S-----.png,-,o--S-----,"['passable', 'empty']"
5079,lode_runner,../data/context_data/lode_runner/@/@@@@@GbbB.png,@,@@@@@GbbB,"['passable', 'empty']"
8907,lode_runner,../data/context_data/lode_runner/B/EB#BB#@@#.png,B,EB#BB#@@#,['solid']
11163,lode_runner,../data/context_data/lode_runner/#/b#G@#BB#B.png,#,b#G@#BB#B,"['passable', 'climbable']"
6352,lode_runner,../data/context_data/lode_runner/@/@@@@@bb#b.png,@,@@@@@bb#b,"['passable', 'empty']"
21502,megaman,../data/context_data/megaman/#/|-B######.png,#,|-B######,['solid']
19141,megaman,../data/context_data/megaman/-/---#-M#--.png,-,---#-M#--,"['passable', 'empty']"
5258,lode_runner,../data/context_data/lode_runner/@/ G@ @@ @@.png,@, G@ @@ @@,"['passable', 'empty']"
14404,lode_runner,../data/context_data/lode_runner/b/Gb@bb@   .png,b,Gb@bb@   ,"['solid', 'breakable']"
2093,lode_runner,../data/context_data/lode_runner/@/@##@@#@@@.png,@,@##@@#@@@,"['passable', 'empty']"
9470,lode_runner,../data/context_data/lode_runner/B/@@@BB#G@#.png,B,@@@BB#G@#,['solid']
9742,lode_runner,../data/context_data/lode_runner/#/B#-@#@bbb.png,#,B#-@#@bbb,"['passable', 'climbable']"
6192,lode_runner,../data/context_data/lode_runner/@/@@B@@@bbb.png,@,@@B@@@bbb,"['passable', 'empty']"
13691,lode_runner,../data/context_data/lode_runner/b/@-#bb#@@b.png,b,@-#bb#@@b,"['solid', 'breakable']"
6411,lode_runner,../data/context_data/lode_runner/@/bbG@@b   .png,@,bbG@@b   ,"['passable', 'empty']"
21185,megaman,../data/context_data/megaman/#/----#|-#|.png,#,----#|-#|,['solid']
1454,lode_runner,../data/context_data/lode_runner/@/@@b@@@B#b.png,@,@@b@@@B#b,"['passable', 'empty']"
3133,lode_runner,../data/context_data/lode_runner/@/##E#@@B@@.png,@,##E#@@B@@,"['passable', 'empty']"
14363,lode_runner,../data/context_data/lode_runner/b/bbbbb-b--.png,b,bbbbb-b--,"['solid', 'breakable']"
21219,megaman,../data/context_data/megaman/#/#-#######.png,#,#-#######,['solid']
12424,lode_runner,../data/context_data/lode_runner/#/##BB#@#Gb.png,#,##BB#@#Gb,"['passable', 'climbable']"
11830,lode_runner,../data/context_data/lode_runner/#/b####@#--.png,#,b####@#--,"['passable', 'climbable']"
14532,lode_runner,../data/context_data/lode_runner/b/bb#bb#@bb.png,b,bb#bb#@bb,"['solid', 'breakable']"
4235,lode_runner,../data/context_data/lode_runner/@/@@G@@bGGb.png,@,@@G@@bGGb,"['passable', 'empty']"
19463,megaman,../data/context_data/megaman/B/BBB#BB#BB.png,B,BBB#BB#BB,"['solid', 'breakable']"
918,lode_runner,../data/context_data/lode_runner/G/---@G@--#.png,G,---@G@--#,"['passable', 'collectable']"
20524,megaman,../data/context_data/megaman/-/--#--#ww#.png,-,--#--#ww#,"['passable', 'empty']"
4099,lode_runner,../data/context_data/lode_runner/@/####@#@@#.png,@,####@#@@#,"['passable', 'empty']"
13889,lode_runner,../data/context_data/lode_runner/b/b#@bbb@@b.png,b,b#@bbb@@b,"['solid', 'breakable']"
21370,megaman,../data/context_data/megaman/#/###C####-.png,#,###C####-,['solid']
12106,lode_runner,../data/context_data/lode_runner/#/B#bB#b@#B.png,#,B#bB#b@#B,"['passable', 'climbable']"
16555,lode_runner,../data/context_data/lode_runner/b/---bbbbb@.png,b,---bbbbb@,"['solid', 'breakable']"
24766,loz,../data/context_data/loz/F/MFMFFFFFF.png,F,MFMFFFFFF,['solid']
7669,lode_runner,../data/context_data/lode_runner/-/   @--#@E.png,-,   @--#@E,"['passable', 'climbable']"
16815,lode_runner,../data/context_data/lode_runner/b/E@#bb#bb#.png,b,E@#bb#bb#,"['solid', 'breakable']"
24870,loz,../data/context_data/loz/F/WWWIFFIFF.png,F,WWWIFFIFF,['solid']
22653,smb,../data/context_data/smb/X/X--XXXXXX.png,X,X--XXXXXX,['solid']
3322,lode_runner,../data/context_data/lode_runner/@/#G@G@@bbb.png,@,#G@G@@bbb,"['passable', 'empty']"
20379,megaman,../data/context_data/megaman/-/@@@--#-##.png,-,@@@--#-##,"['passable', 'empty']"
7515,lode_runner,../data/context_data/lode_runner/-/-#E---bbb.png,-,-#E---bbb,"['passable', 'climbable']"
13870,lode_runner,../data/context_data/lode_runner/b/bbbbbb@bG.png,b,bbbbbb@bG,"['solid', 'breakable']"
11893,lode_runner,../data/context_data/lode_runner/#/@#@b#G@#B.png,#,@#@b#G@#B,"['passable', 'climbable']"
21809,smb,../data/context_data/smb/[/-<>-[]-[].png,[,-<>-[]-[],"['solid', 'pipe']"
14430,lode_runner,../data/context_data/lode_runner/b/@@G@bb#@@.png,b,@@G@bb#@@,"['solid', 'breakable']"
8867,lode_runner,../data/context_data/lode_runner/B/@G@BBB   .png,B,@G@BBB   ,['solid']
18834,megaman,../data/context_data/megaman/-/###--####.png,-,###--####,"['passable', 'empty']"
8539,lode_runner,../data/context_data/lode_runner/B/@@#@BB   .png,B,@@#@BB   ,['solid']
12181,lode_runner,../data/context_data/lode_runner/#/ #@ #b --.png,#, #@ #b --,"['passable', 'climbable']"
11471,lode_runner,../data/context_data/lode_runner/#/B#@@#@bbb.png,#,B#@@#@bbb,"['passable', 'climbable']"
7621,lode_runner,../data/context_data/lode_runner/-/   #--#@@.png,-,   #--#@@,"['passable', 'climbable']"
1457,lode_runner,../data/context_data/lode_runner/@/B@@B@@BG@.png,@,B@@B@@BG@,"['passable', 'empty']"
17863,kid_icarus,../data/context_data/kid_icarus/-/T----T---.png,-,T----T---,"['passable', 'empty']"
22488,smb,../data/context_data/smb/X/----XX   .png,X,----XX   ,['solid']
17882,kid_icarus,../data/context_data/kid_icarus/-/TTT-----#.png,-,TTT-----#,"['passable', 'empty']"
1004,lode_runner,../data/context_data/lode_runner/M/#@##M#bbb.png,M,#@##M#bbb,"['solid', 'hazard']"
11836,lode_runner,../data/context_data/lode_runner/#/E@ B# @# .png,#,E@ B# @# ,"['passable', 'climbable']"
9476,lode_runner,../data/context_data/lode_runner/B/bbbbB-@@@.png,B,bbbbB-@@@,['solid']
17861,kid_icarus,../data/context_data/kid_icarus/-/------M#M.png,-,------M#M,"['passable', 'empty']"
16144,lode_runner,../data/context_data/lode_runner/b/ G@ bG @b.png,b, G@ bG @b,"['solid', 'breakable']"
23901,loz,../data/context_data/loz/O/OOWOOWOOW.png,O,OOWOOWOOW,"['element', 'block']"
6468,lode_runner,../data/context_data/lode_runner/@/b@@b@b@@@.png,@,b@@b@b@@@,"['passable', 'empty']"
773,lode_runner,../data/context_data/lode_runner/G/@@@BG@bB#.png,G,@@@BG@bB#,"['passable', 'collectable']"
3358,lode_runner,../data/context_data/lode_runner/@/#bb@@B@@G.png,@,#bb@@B@@G,"['passable', 'empty']"
9596,lode_runner,../data/context_data/lode_runner/B/@G##BB#@@.png,B,@G##BB#@@,['solid']
15839,lode_runner,../data/context_data/lode_runner/b/bb#bb#bBb.png,b,bb#bb#bBb,"['solid', 'breakable']"
16998,lode_runner,../data/context_data/lode_runner/b/bb#@b#b@#.png,b,bb#@b#b@#,"['solid', 'breakable']"
13901,lode_runner,../data/context_data/lode_runner/b/-#Ebbb@@G.png,b,-#Ebbb@@G,"['solid', 'breakable']"
14836,lode_runner,../data/context_data/lode_runner/b/@@@@bb@@M.png,b,@@@@bb@@M,"['solid', 'breakable']"
3995,lode_runner,../data/context_data/lode_runner/@/b@-b@@b@@.png,@,b@-b@@b@@,"['passable', 'empty']"
12353,lode_runner,../data/context_data/lode_runner/#/GGG###GGG.png,#,GGG###GGG,"['passable', 'climbable']"
21618,megaman,../data/context_data/megaman/#/--@|#@|#@.png,#,--@|#@|#@,['solid']
448,lode_runner,../data/context_data/lode_runner/G/#B##G##b#.png,G,#B##G##b#,"['passable', 'collectable']"
1138,lode_runner,../data/context_data/lode_runner/@/ b@ @b #b.png,@, b@ @b #b,"['passable', 'empty']"
8132,lode_runner,../data/context_data/lode_runner/B/@@GbBB@@@.png,B,@@GbBB@@@,['solid']
6355,lode_runner,../data/context_data/lode_runner/@/@@#@@@   .png,@,@@#@@@   ,"['passable', 'empty']"
17316,lode_runner,../data/context_data/lode_runner/b/@--bbb   .png,b,@--bbb   ,"['solid', 'breakable']"
